customer_id,tenure_months,monthly_charges,total_charges,age,num_support_calls,contract_type,internet_service,payment_method,tech_support,paperless_billing,has_partner,has_dependents,senior_citizen,churn
CUST-003640,52,36.3,1715.73,67.0,0,Month-to-month,DSL,Bank transfer,Yes,Yes,Yes,Yes,0,1
CUST-000329,40,73.26,2940.15,39.0,1,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,Yes,1,0
CUST-003004,51,84.1,4515.12,74.0,1,One year,DSL,Bank transfer,No internet service,Yes,Yes,No,1,0
CUST-005753,20,32.24,670.79,35.0,2,Two year,Fiber optic,Bank transfer,Yes,Yes,Yes,No,0,0
CUST-003115,36,85.77,3043.43,43.0,2,One year,Fiber optic,Credit card,Yes,No,No,No,0,0
CUST-005825,38,56.35,2067.32,40.0,2,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No,1,1
CUST-002322,24,33.61,806.8,45.0,1,One year,DSL,Electronic check,No,Yes,No,No,0,1
CUST-004197,9,65.47,628.96,49.0,1,Month-to-month,DSL,Mailed check,No,Yes,No,Yes,0,1
CUST-003549,46,56.46,2507.61,67.0,3,Two year,DSL,Credit card,No,Yes,Yes,Yes,1,0
CUST-001458,19,97.02,1752.85,33.0,0,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,0,0
CUST-000171,6,63.23,354.13,42.0,1,One year,DSL,Bank transfer,No,No,No,Yes,0,1
CUST-004203,9,45.73,409.67,46.0,3,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,No,0,1
CUST-005036,66,104.81,7130.47,21.0,0,Month-to-month,DSL,Bank transfer,No,No,Yes,No,0,0
CUST-003569,17,135.0,2201.28,73.0,2,Month-to-month,Fiber optic,Credit card,No,No,No,Yes,0,1
CUST-004226,32,33.72,1063.07,71.0,1,Month-to-month,DSL,Bank transfer,No,Yes,Yes,Yes,0,0
CUST-004904,13,96.41,1231.37,76.0,3,Month-to-month,Fiber optic,Credit card,No,Yes,Yes,No,0,1
CUST-004952,57,28.1,1587.16,73.0,0,One year,No,Bank transfer,No internet service,No,Yes,No,0,0
CUST-000938,33,39.34,1353.42,44.0,1,One year,No,Credit card,No,No,Yes,No,0,0
CUST-000060,67,124.76,8407.27,42.0,2,Month-to-month,DSL,Electronic check,No,Yes,Yes,Yes,0,0
CUST-001240,37,46.35,1610.84,75.0,4,Month-to-month,DSL,Mailed check,No,No,Yes,No,0,1
CUST-005025,8,81.91,640.54,38.0,0,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,No,1,0
CUST-002120,56,46.73,2698.17,57.0,0,Month-to-month,DSL,Bank transfer,No internet service,No,Yes,No,1,0
CUST-001524,44,58.31,2599.7,19.0,4,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,No,0,0
CUST-000153,21,35.96,778.01,78.0,2,One year,Fiber optic,Bank transfer,Yes,No,No,No,0,1
CUST-000481,60,37.35,2103.71,47.0,2,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No,0,0
CUST-004460,7,74.55,515.81,70.0,2,Two year,Fiber optic,Bank transfer,No internet service,Yes,No,No,0,0
CUST-003920,68,32.68,2192.22,74.0,1,Month-to-month,DSL,Mailed check,Yes,No,No,No,0,0
CUST-001762,0,74.03,0.0,18.0,2,One year,DSL,Mailed check,Yes,Yes,No,Yes,0,0
CUST-000750,70,53.79,3604.01,75.0,3,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,No,0,1
CUST-001785,17,72.18,1273.87,73.0,2,One year,Fiber optic,Electronic check,No,Yes,No,No,0,1
CUST-004501,38,40.48,1356.13,72.0,0,Month-to-month,DSL,Mailed check,No,Yes,Yes,Yes,1,0
CUST-002711,1,93.24,82.87,65.0,0,One year,No,Electronic check,Yes,Yes,No,No,1,0
CUST-004861,60,94.29,5209.02,67.0,1,Month-to-month,No,Mailed check,No,No,No,No,0,0
CUST-004193,2,55.21,109.55,67.0,1,Two year,DSL,Credit card,No internet service,Yes,No,No,1,0
CUST-001333,58,45.02,2632.31,37.0,1,Month-to-month,DSL,Bank transfer,No internet service,Yes,Yes,Yes,1,0
CUST-005354,57,84.06,5079.72,20.0,1,Month-to-month,DSL,Mailed check,Yes,Yes,No,No,1,1
CUST-002854,52,42.2,2372.02,49.0,1,Two year,DSL,Credit card,No internet service,Yes,No,No,0,0
CUST-000186,12,33.78,435.13,31.0,1,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,No,0,0
CUST-001136,52,15.0,779.23,22.0,2,One year,DSL,Bank transfer,No internet service,Yes,Yes,Yes,0,0
CUST-002058,28,63.35,1717.34,77.0,0,Month-to-month,No,Credit card,Yes,No,Yes,No,0,0
CUST-005038,72,76.52,5619.45,71.0,1,Two year,Fiber optic,Credit card,Yes,Yes,Yes,Yes,0,0
CUST-000148,59,37.28,2322.91,18.0,2,Month-to-month,DSL,Credit card,No,No,No,No,0,1
CUST-004124,57,50.64,2848.04,18.0,0,One year,Fiber optic,Bank transfer,Yes,Yes,No,No,0,1
CUST-003363,59,33.72,2141.24,58.0,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,0,1
CUST-002866,23,75.26,1622.67,42.0,1,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,No,0,1
CUST-003776,38,102.5,3926.89,57.0,3,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No,0,1
CUST-001386,40,140.59,5961.5,43.0,2,Two year,DSL,Electronic check,Yes,No,No,No,0,0
CUST-005692,64,84.18,5381.15,68.0,2,Two year,No,Bank transfer,No,No,No,Yes,0,0
CUST-004975,58,36.79,2030.99,49.0,1,Two year,DSL,Bank transfer,No,Yes,No,No,0,0
CUST-003629,60,76.54,4705.38,48.0,1,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,No,1,1
CUST-005416,25,29.33,695.4,30.0,0,Month-to-month,Fiber optic,Bank transfer,No internet service,Yes,Yes,No,0,1
CUST-003028,16,29.93,514.38,62.0,3,One year,Fiber optic,Mailed check,No,No,No,No,1,1
CUST-002969,46,60.95,,71.0,1,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,Yes,1,1
CUST-005224,38,21.42,876.93,,0,One year,DSL,Electronic check,,Yes,No,No,0,1
CUST-001708,17,49.66,788.69,28.0,1,Month-to-month,DSL,Mailed check,No,No,Yes,Yes,0,0
CUST-002953,31,74.2,2225.74,48.0,1,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,Yes,0,1
CUST-000454,43,52.48,2188.77,78.0,2,Two year,Fiber optic,Bank transfer,Yes,Yes,No,Yes,0,0
CUST-000609,62,61.15,3532.25,33.0,2,Two year,DSL,Bank transfer,Yes,No,No,No,0,0
CUST-004263,55,50.74,2767.85,39.0,5,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,No,0,0
CUST-005097,23,78.17,1722.23,30.0,0,Month-to-month,DSL,Credit card,No,Yes,No,No,0,0
CUST-002074,50,75.62,3796.71,37.0,2,Two year,DSL,Electronic check,No internet service,Yes,No,No,0,0
CUST-004052,55,75.09,3989.07,59.0,1,Month-to-month,Fiber optic,Mailed check,No,Yes,No,Yes,0,1
CUST-004889,35,68.84,2427.59,24.0,1,One year,Fiber optic,Electronic check,Yes,No,Yes,Yes,0,1
CUST-001622,67,105.59,7454.93,56.0,1,One year,DSL,Electronic check,Yes,No,No,No,1,0
CUST-004683,5,98.17,511.9,50.0,1,One year,Fiber optic,Electronic check,Yes,No,No,No,0,0
CUST-005269,38,77.43,2800.14,40.0,2,Two year,No,Electronic check,No,Yes,No,No,0,0
CUST-000040,12,50.4,575.33,42.0,0,Two year,Fiber optic,Mailed check,No,Yes,Yes,Yes,0,0
CUST-002089,1,54.98,47.33,33.0,2,One year,DSL,Electronic check,,No,Yes,Yes,0,0
CUST-003924,46,106.21,4525.94,27.0,0,Two year,No,Electronic check,Yes,Yes,Yes,No,0,0
CUST-002175,55,58.5,3029.39,65.0,1,Month-to-month,No,Bank transfer,No internet service,No,No,Yes,1,1
CUST-000074,50,91.51,4424.49,56.0,2,Month-to-month,Fiber optic,Credit card,Yes,Yes,No,No,0,0
CUST-004814,54,80.56,4282.62,20.0,1,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,No,0,1
CUST-005941,34,61.97,2148.67,57.0,2,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,0,0
CUST-002657,19,66.64,1183.46,65.0,1,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,0,1
CUST-003180,16,47.47,788.48,51.0,2,Month-to-month,Fiber optic,Credit card,No,No,Yes,No,0,1
CUST-002076,33,72.55,2361.84,71.0,1,One year,Fiber optic,Electronic check,,Yes,No,Yes,0,1
CUST-000441,21,64.79,1207.24,65.0,0,Month-to-month,DSL,Credit card,Yes,Yes,Yes,Yes,0,1
CUST-002051,22,29.03,643.13,27.0,0,Month-to-month,No,Electronic check,No internet service,No,Yes,Yes,1,1
CUST-002541,70,71.73,5350.47,37.0,0,Month-to-month,DSL,Bank transfer,No,Yes,Yes,No,0,1
CUST-001301,29,95.73,2744.05,29.0,1,Month-to-month,DSL,Mailed check,Yes,No,No,No,0,1
CUST-003430,18,65.87,1091.13,26.0,0,Month-to-month,No,Electronic check,No internet service,No,Yes,No,1,0
CUST-001304,44,70.65,2964.95,67.0,1,Month-to-month,DSL,Credit card,Yes,No,Yes,No,0,1
CUST-000236,48,35.29,1633.34,63.0,0,Two year,DSL,Bank transfer,Yes,No,No,No,0,1
CUST-005011,3,61.43,192.49,69.0,0,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,Yes,1,1
CUST-002599,28,63.91,1776.62,56.0,0,Month-to-month,Fiber optic,Mailed check,No internet service,Yes,Yes,No,0,0
CUST-004616,21,76.78,1630.27,66.0,0,Two year,Fiber optic,Electronic check,No internet service,No,Yes,No,0,0
CUST-002573,28,52.16,1369.57,18.0,1,Month-to-month,DSL,Electronic check,No internet service,No,Yes,No,0,0
CUST-003280,6,70.22,406.41,75.0,0,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,No,0,1
CUST-003186,55,54.08,2822.35,71.0,0,One year,DSL,Electronic check,Yes,No,Yes,No,0,0
CUST-003953,33,61.85,2138.18,73.0,3,One year,Fiber optic,Electronic check,Yes,Yes,No,No,0,1
CUST-002768,34,93.61,3209.06,24.0,0,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,0,1
CUST-004223,38,70.3,2786.31,21.0,0,Month-to-month,Fiber optic,Credit card,Yes,Yes,Yes,No,1,1
CUST-002106,55,36.9,2138.79,44.0,0,One year,Fiber optic,Electronic check,No,No,Yes,Yes,0,0
CUST-002679,27,47.92,1369.52,58.0,0,One year,Fiber optic,Credit card,Yes,No,No,No,0,0
CUST-002761,31,81.47,2563.44,73.0,0,Month-to-month,Fiber optic,Electronic check,No,No,No,No,0,1
CUST-004688,0,58.34,0.0,47.0,1,Month-to-month,DSL,Bank transfer,No,No,Yes,Yes,0,1
CUST-001387,23,47.1,1156.81,47.0,1,Two year,DSL,Credit card,Yes,No,No,No,1,0
CUST-005652,4,95.71,374.18,68.0,1,Month-to-month,No,Bank transfer,Yes,Yes,Yes,No,0,1
CUST-005446,48,113.08,5152.12,64.0,1,One year,Fiber optic,Bank transfer,Yes,Yes,Yes,No,0,0
CUST-001279,63,78.85,4523.27,31.0,1,Month-to-month,DSL,Bank transfer,No,No,Yes,Yes,1,0
CUST-005903,56,68.33,3877.44,42.0,0,One year,DSL,Bank transfer,No,Yes,No,No,0,0
CUST-001555,11,75.69,854.21,,1,Month-to-month,DSL,Bank transfer,No,Yes,No,No,1,1
CUST-005658,38,44.4,1759.96,21.0,0,One year,No,Mailed check,No,Yes,Yes,No,0,0
CUST-003190,0,58.39,0.0,59.0,1,Month-to-month,DSL,Bank transfer,No,No,No,No,0,0
CUST-004566,51,20.24,1130.39,75.0,0,Two year,Fiber optic,Electronic check,Yes,No,No,No,0,0
CUST-004802,16,40.57,576.65,66.0,0,Two year,No,Electronic check,Yes,Yes,Yes,No,1,0
CUST-005647,69,19.85,1307.22,36.0,1,One year,Fiber optic,Credit card,No internet service,Yes,No,No,0,0
CUST-003594,18,74.4,1352.05,34.0,1,Month-to-month,No,Credit card,Yes,Yes,No,Yes,0,0
CUST-001920,28,20.95,571.64,68.0,0,Month-to-month,DSL,Mailed check,Yes,Yes,No,No,0,1
CUST-000513,59,54.47,3136.35,59.0,6,Two year,DSL,Mailed check,No,No,Yes,Yes,1,0
CUST-004177,52,40.45,2041.09,21.0,1,Month-to-month,No,Bank transfer,Yes,No,Yes,No,0,0
CUST-001308,30,43.79,1312.63,76.0,0,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,Yes,0,0
CUST-000914,43,133.49,6234.7,64.0,2,Month-to-month,No,Credit card,No,Yes,Yes,No,1,0
CUST-003452,33,116.86,3942.66,51.0,1,Month-to-month,Fiber optic,Mailed check,No,Yes,No,Yes,0,1
CUST-003695,46,51.64,2139.31,62.0,1,Two year,Fiber optic,Mailed check,No,Yes,Yes,No,0,0
CUST-004242,60,99.65,5957.46,40.0,0,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,Yes,0,1
CUST-003156,56,47.86,2672.66,62.0,2,Two year,DSL,Bank transfer,No,No,No,No,0,0
CUST-002198,41,65.3,2665.21,65.0,2,Two year,DSL,Mailed check,No internet service,Yes,Yes,No,0,0
CUST-000774,61,79.92,4648.77,18.0,0,One year,Fiber optic,Electronic check,No internet service,Yes,No,Yes,0,1
CUST-004425,63,31.43,,50.0,1,Month-to-month,Fiber optic,Bank transfer,No internet service,No,No,No,0,1
CUST-000943,34,36.92,1313.61,45.0,0,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,No,0,0
CUST-000822,9,52.58,475.0,22.0,1,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,Yes,0,0
CUST-004277,55,57.5,3122.36,49.0,0,Month-to-month,DSL,Electronic check,Yes,No,No,No,0,0
CUST-000164,30,48.59,1506.36,74.0,2,Month-to-month,DSL,Bank transfer,Yes,Yes,No,Yes,1,0
CUST-004547,61,89.03,5216.42,49.0,0,Two year,Fiber optic,Bank transfer,No,Yes,No,Yes,0,0
CUST-003983,49,59.08,2908.46,75.0,2,One year,No,Electronic check,Yes,Yes,No,No,0,0
CUST-002538,38,53.04,1941.23,60.0,1,One year,Fiber optic,Bank transfer,No,Yes,Yes,No,0,1
CUST-005746,31,70.53,1983.89,20.0,1,One year,DSL,Bank transfer,No,No,Yes,No,0,1
CUST-001311,25,70.55,1694.12,43.0,2,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,No,0,0
CUST-005470,43,80.8,3303.45,61.0,0,One year,Fiber optic,Mailed check,No,No,No,No,0,1
CUST-005013,68,79.98,5009.59,44.0,1,Month-to-month,DSL,Credit card,No internet service,No,Yes,No,0,1
CUST-005588,58,42.05,2428.79,48.0,1,Month-to-month,Fiber optic,Credit card,Yes,Yes,No,Yes,1,0
CUST-003300,46,110.21,4894.14,26.0,2,Two year,No,Mailed check,No internet service,No,Yes,No,0,0
CUST-003310,37,95.66,3316.26,42.0,1,Two year,Fiber optic,Electronic check,No,Yes,Yes,No,0,0
CUST-000327,2,67.69,137.21,75.0,0,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes,0,0
CUST-002490,24,64.0,1580.05,75.0,4,Month-to-month,No,Bank transfer,No,Yes,No,No,0,1
CUST-005641,21,18.43,407.12,33.0,1,Month-to-month,DSL,Bank transfer,No,Yes,No,No,0,0
CUST-004408,19,81.68,1545.07,53.0,0,Month-to-month,Fiber optic,Electronic check,No internet service,Yes,Yes,No,0,1
CUST-000832,33,94.24,3139.77,56.0,0,One year,Fiber optic,Electronic check,No internet service,Yes,No,No,0,0
CUST-003079,32,84.08,2519.63,70.0,1,Two year,Fiber optic,Bank transfer,No,Yes,Yes,No,0,0
CUST-003462,63,58.67,3259.44,32.0,2,One year,DSL,Electronic check,Yes,Yes,Yes,No,0,1
CUST-005270,13,44.51,562.9,19.0,0,One year,No,Mailed check,Yes,Yes,No,Yes,0,0
CUST-000054,36,104.65,4186.17,41.0,1,One year,No,Bank transfer,No,Yes,No,No,0,0
CUST-004064,55,38.89,1949.77,67.0,2,One year,DSL,Bank transfer,Yes,No,Yes,No,0,0
CUST-003451,4,77.8,306.5,78.0,2,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,No,0,0
CUST-001901,38,24.64,886.16,,0,Two year,Fiber optic,Credit card,No,Yes,Yes,Yes,0,0
CUST-001481,0,60.88,0.0,31.0,0,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes,0,1
CUST-004150,24,86.89,2052.97,68.0,1,Two year,Fiber optic,Credit card,No,Yes,Yes,No,0,0
CUST-003335,16,63.02,1000.15,54.0,3,Month-to-month,Fiber optic,Credit card,No,No,Yes,No,0,1
CUST-000946,71,72.41,5396.1,60.0,3,Two year,No,Mailed check,No,Yes,No,No,0,0
CUST-003293,21,64.25,1285.28,76.0,1,Month-to-month,DSL,Electronic check,Yes,Yes,No,Yes,1,1
CUST-002161,17,77.73,1262.88,63.0,1,Two year,DSL,Credit card,No,No,No,No,0,0
CUST-005557,18,71.89,1395.4,63.0,2,Two year,Fiber optic,Mailed check,No,No,No,No,1,0
CUST-003057,10,15.0,143.89,36.0,0,One year,No,Electronic check,Yes,No,No,No,0,0
CUST-000768,10,42.71,436.51,50.0,0,Month-to-month,Fiber optic,Credit card,Yes,Yes,No,No,0,0
CUST-005661,16,61.46,,24.0,3,One year,DSL,Electronic check,No internet service,Yes,No,No,0,0
CUST-003495,38,96.05,3346.09,32.0,3,Month-to-month,DSL,Bank transfer,No,Yes,Yes,Yes,0,1
CUST-000285,68,120.85,8247.2,72.0,2,Month-to-month,No,Electronic check,No,Yes,Yes,No,0,0
CUST-005951,59,77.33,4409.89,39.0,1,Month-to-month,Fiber optic,Mailed check,No internet service,No,Yes,Yes,0,0
CUST-004524,58,50.62,2714.58,,3,Month-to-month,No,Bank transfer,Yes,No,No,Yes,0,0
CUST-005351,36,83.11,2987.06,46.0,2,Month-to-month,Fiber optic,Electronic check,No internet service,No,No,No,0,1
CUST-002332,19,62.38,1280.0,21.0,3,Two year,DSL,Bank transfer,No,Yes,No,No,0,0
CUST-002717,50,74.84,3572.64,28.0,2,Month-to-month,DSL,Credit card,No internet service,Yes,Yes,No,0,0
CUST-002079,9,29.71,252.19,21.0,0,Two year,No,Bank transfer,No internet service,Yes,No,Yes,1,0
CUST-003389,49,67.57,,25.0,1,One year,Fiber optic,Mailed check,No,Yes,Yes,No,0,0
CUST-000722,61,73.7,4478.87,71.0,3,Month-to-month,DSL,Credit card,No,No,Yes,Yes,0,0
CUST-000951,22,46.11,1094.35,62.0,0,Two year,Fiber optic,Electronic check,No internet service,Yes,Yes,No,0,0
CUST-005239,65,56.84,3732.5,27.0,0,Month-to-month,Fiber optic,Credit card,,No,Yes,No,0,1
CUST-002262,2,88.42,178.51,36.0,0,Month-to-month,DSL,Credit card,No,Yes,Yes,No,0,0
CUST-000989,57,37.46,2176.23,55.0,3,Month-to-month,Fiber optic,Credit card,Yes,Yes,No,Yes,0,0
CUST-003212,24,53.72,1323.19,20.0,3,Two year,DSL,Mailed check,Yes,No,Yes,Yes,1,0
CUST-001759,42,71.63,3077.25,79.0,3,Month-to-month,Fiber optic,Credit card,No,No,No,No,0,0
CUST-004935,43,86.84,3412.89,50.0,3,Two year,No,Bank transfer,Yes,Yes,Yes,No,0,0
CUST-004422,55,39.14,2089.85,63.0,1,Month-to-month,Fiber optic,Mailed check,No internet service,No,No,No,0,1
CUST-001724,38,66.76,2527.26,40.0,2,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,No,0,1
CUST-000341,21,17.08,367.49,28.0,3,One year,No,Credit card,Yes,Yes,Yes,No,0,0
CUST-003701,16,66.94,1089.12,70.0,2,Month-to-month,No,Electronic check,Yes,No,Yes,No,0,1
CUST-004243,2,76.11,158.46,26.0,3,Month-to-month,DSL,Mailed check,Yes,Yes,No,No,0,0
CUST-000688,32,49.31,1524.74,26.0,1,Month-to-month,DSL,Bank transfer,Yes,Yes,No,No,0,0
CUST-003432,15,56.34,854.53,51.0,2,Two year,Fiber optic,Electronic check,Yes,No,No,No,0,0
CUST-000966,43,73.03,3019.83,18.0,0,Month-to-month,No,Credit card,Yes,No,Yes,No,0,0
CUST-005687,17,90.96,1449.15,29.0,1,One year,Fiber optic,Electronic check,No,Yes,Yes,No,0,1
CUST-002203,24,75.34,1768.41,66.0,0,Two year,Fiber optic,Electronic check,No,No,Yes,No,0,0
CUST-002713,37,27.13,959.68,40.0,1,Month-to-month,DSL,Bank transfer,No internet service,Yes,Yes,No,0,1
CUST-004757,9,71.17,639.94,71.0,2,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes,0,1
CUST-005297,48,76.31,3808.15,58.0,0,Month-to-month,DSL,Electronic check,No,Yes,Yes,No,0,1
CUST-005506,7,62.78,458.03,61.0,0,Two year,Fiber optic,Electronic check,No internet service,No,Yes,Yes,0,0
CUST-003572,50,89.34,4594.32,26.0,0,One year,No,Electronic check,No,No,Yes,No,0,0
CUST-004805,54,64.36,3269.24,54.0,0,Month-to-month,DSL,Bank transfer,Yes,No,No,No,0,1
CUST-001990,38,32.12,1185.57,77.0,0,Month-to-month,No,Bank transfer,No,Yes,Yes,No,0,0
CUST-004120,52,114.12,6053.48,40.0,3,One year,DSL,Bank transfer,Yes,Yes,Yes,No,0,0
CUST-004759,50,36.54,1642.64,18.0,1,One year,Fiber optic,Mailed check,No,Yes,Yes,No,0,1
CUST-004930,1,55.99,51.81,40.0,1,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,No,0,0
CUST-005713,48,61.72,2888.16,50.0,3,Two year,Fiber optic,Credit card,No,Yes,Yes,No,0,0
CUST-005706,30,46.52,1470.28,74.0,0,Two year,DSL,Electronic check,No internet service,No,No,Yes,0,0
CUST-003600,32,104.28,3472.06,44.0,2,Month-to-month,Fiber optic,Credit card,No,Yes,Yes,No,1,0
CUST-005492,12,78.28,903.86,34.0,0,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,1,1
CUST-005996,62,47.74,2880.64,75.0,2,Two year,Fiber optic,Mailed check,,Yes,No,No,0,0
CUST-004954,27,30.38,921.77,49.0,0,Month-to-month,DSL,Bank transfer,No,Yes,No,No,0,1
CUST-000385,8,93.38,730.59,44.0,2,Month-to-month,No,Bank transfer,Yes,Yes,Yes,No,1,0
CUST-005245,16,60.11,1004.67,54.0,1,One year,No,Bank transfer,No,No,Yes,Yes,0,1
CUST-005494,56,68.12,4008.01,25.0,2,Two year,Fiber optic,Credit card,No,No,No,No,1,0
CUST-000536,33,88.41,2879.77,21.0,1,One year,DSL,Bank transfer,Yes,Yes,Yes,Yes,0,0
CUST-005830,24,47.87,1156.41,48.0,0,Month-to-month,DSL,Credit card,No,Yes,Yes,No,0,0
CUST-004212,30,54.01,1731.93,53.0,1,Month-to-month,DSL,Credit card,No,No,Yes,No,0,0
CUST-003507,59,80.22,5033.57,65.0,0,One year,DSL,Mailed check,No,No,No,Yes,0,1
CUST-000201,66,51.84,3348.76,41.0,4,Month-to-month,DSL,Credit card,Yes,Yes,No,Yes,0,0
CUST-001332,31,53.06,1774.94,66.0,3,Two year,No,Credit card,Yes,Yes,No,Yes,0,0
CUST-003502,22,70.14,1590.15,66.0,1,Month-to-month,Fiber optic,Mailed check,No,No,Yes,No,0,0
CUST-002708,53,18.47,1003.34,67.0,1,Month-to-month,Fiber optic,Credit card,No,Yes,Yes,Yes,0,0
CUST-004662,11,32.47,351.71,41.0,2,Month-to-month,No,Electronic check,Yes,No,Yes,No,0,1
CUST-004021,3,59.87,179.51,30.0,3,Month-to-month,DSL,Mailed check,No,Yes,Yes,No,0,0
CUST-001854,7,65.3,492.87,52.0,2,One year,Fiber optic,Electronic check,Yes,Yes,No,No,0,1
CUST-005378,35,68.06,2370.13,23.0,1,One year,Fiber optic,Credit card,No,Yes,No,No,0,1
CUST-002872,59,55.57,3091.58,31.0,3,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,No,0,0
CUST-003030,53,63.32,3594.45,27.0,0,Month-to-month,DSL,Mailed check,No,No,Yes,Yes,1,0
CUST-001205,65,39.77,2603.32,59.0,1,One year,Fiber optic,Electronic check,Yes,Yes,No,Yes,1,0
CUST-001645,21,53.07,1057.06,41.0,0,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,No,1,1
CUST-003417,63,74.58,4766.69,55.0,1,Month-to-month,Fiber optic,Credit card,No,Yes,No,Yes,1,1
CUST-003476,39,48.79,1866.75,72.0,2,Month-to-month,DSL,Bank transfer,No internet service,No,Yes,No,0,1
CUST-002861,67,40.17,2513.13,68.0,3,One year,No,Electronic check,No,Yes,No,No,0,0
CUST-001792,25,93.24,2310.98,77.0,2,Month-to-month,DSL,Electronic check,No,Yes,No,No,0,0
CUST-003797,4,87.95,345.95,63.0,1,One year,No,Bank transfer,Yes,Yes,Yes,Yes,1,0
CUST-003368,30,47.06,1327.26,75.0,1,One year,DSL,Electronic check,No,No,No,No,0,1
CUST-003367,21,104.26,2173.89,50.0,1,One year,Fiber optic,Bank transfer,Yes,Yes,No,Yes,1,0
CUST-003533,72,81.82,5533.01,62.0,3,Month-to-month,Fiber optic,Bank transfer,,Yes,No,No,1,0
CUST-005930,67,36.36,2559.53,,1,One year,DSL,Electronic check,Yes,Yes,Yes,No,0,0
CUST-003449,36,83.19,3192.49,61.0,3,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,No,0,1
CUST-000603,9,88.44,812.52,35.0,2,One year,DSL,Mailed check,Yes,Yes,Yes,Yes,0,0
CUST-003056,58,52.6,3335.7,72.0,0,Two year,Fiber optic,Bank transfer,No,No,Yes,No,0,1
CUST-005229,19,36.1,726.03,36.0,2,One year,Fiber optic,Bank transfer,No,Yes,Yes,No,0,0
CUST-000126,5,57.11,269.7,75.0,3,Month-to-month,DSL,Electronic check,Yes,No,No,No,0,1
CUST-003876,50,55.24,2725.64,61.0,2,Month-to-month,No,Bank transfer,No,Yes,Yes,No,0,0
CUST-002935,16,76.52,1290.96,30.0,0,One year,DSL,Credit card,No,Yes,No,No,0,1
CUST-004451,18,92.26,1663.4,68.0,1,Month-to-month,DSL,Credit card,No,No,Yes,No,0,0
CUST-003531,5,66.95,356.87,75.0,0,One year,Fiber optic,Electronic check,No,Yes,No,No,0,1
CUST-002730,70,72.15,5050.98,51.0,1,Month-to-month,DSL,Electronic check,No,Yes,Yes,Yes,0,1
CUST-000827,65,53.9,3501.23,57.0,0,Two year,Fiber optic,Credit card,Yes,Yes,Yes,Yes,0,0
CUST-001639,19,72.78,1531.46,78.0,0,Month-to-month,No,Mailed check,No,No,No,Yes,0,0
CUST-000984,42,48.72,2118.82,79.0,1,One year,DSL,Electronic check,Yes,Yes,No,No,0,0
CUST-003281,55,84.03,4589.16,79.0,2,One year,DSL,Bank transfer,Yes,Yes,No,No,1,0
CUST-005987,40,79.12,3164.04,64.0,2,Two year,Fiber optic,Electronic check,No,No,Yes,No,0,0
CUST-002188,33,29.43,951.07,49.0,4,Month-to-month,DSL,Credit card,Yes,Yes,Yes,Yes,1,0
CUST-005543,58,70.08,4211.4,68.0,1,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,1,0
CUST-002443,15,64.67,1102.43,31.0,4,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No,0,1
CUST-000362,16,80.51,1203.21,64.0,2,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,0,1
CUST-002349,36,40.13,1420.77,78.0,0,One year,Fiber optic,Bank transfer,No,Yes,Yes,No,0,1
